row_id,game_id,ply,orientation,pre_flaw_fen,push_move_uci,pv,san_line,motif,motif_name,depth,solver_color,eval_at_firing,label,rationale,board_url,analysis_url
0127,1527832,74,missed,3r1b1k/1Q5p/p1p2Pp1/2p1Pq2/6NP/1P3BP1/P3R1K1/8 b - - 0 37,h8g8,e5e6 f5d3 b7f7 g8h8 e6e7 d3d6 e7d8q d6d8 g4h6 f8h6 e2e8 d8e8,e6 Qd3 Qf7+ Kh8 e7 Qd6 [exd8=Q] Qxd8 Nh6 Bxh6 Re8+ Qxe8,28,promotion,6,white,M5,real,"Forced mate (M5) for the solver at the firing node — a clearly winning, genuine tactic.",https://lichess.org/analysis/standard/3r1b1k/1Q5p/p1p2Pp1/2p1Pq2/6NP/1P3BP1/P3R1K1/8_b_-_-_0_37,https://flawchess.com/analysis?game_id=1527832&ply=73
0128,947398,66,missed,6r1/p3k3/1p3p1r/4bQ1B/NpPp2P1/1P6/P5P1/R4RK1 b - - 2 33,d4d3,a1e1 e7d8 e1e5 f6e5 f5f7 h6d6 f7g8 d8c7 g8a8 d6d7 a8a7 c7d8,Rae1 Kd8 Rxe5 fxe5 [Qf7] Rd6 Qxg8+ Kc7 Qa8 Rd7 Qxa7+ Kd8,17,sacrifice,4,white,M7,real,Rook sacrifice (Rxe5/fxe5) is followed by Qf7! forcing mate in 7 — a textbook real sacrifice.,https://lichess.org/analysis/standard/6r1/p3k3/1p3p1r/4bQ1B/NpPp2P1/1P6/P5P1/R4RK1_b_-_-_2_33,https://flawchess.com/analysis?game_id=947398&ply=65
0129,1226157,24,missed,r3k2r/ppp1Ppbp/1n1p2p1/8/2PP4/1PNBPb2/P5PP/R1B1K1NR b KQkq - 0 12,f3g2,d3e4 g2h1 e4h1 c7c6 e1e2 f7f5 e2d3 e8e7 a2a4 a7a5 e3e4 a8f8,Be4 Bxh1 [Bxh1] c6 Ke2 f5 Kd3 Kxe7 a4 a5 e4 Raf8,17,sacrifice,2,white,none,incidental,No blob/eval available and the line shows only a quiet exchange-down endgame (Bxh1 recapture) with no visible compensation.,https://lichess.org/analysis/standard/r3k2r/ppp1Ppbp/1n1p2p1/8/2PP4/1PNBPb2/P5PP/R1B1K1NR_b_KQkq_-_0_12,https://flawchess.com/analysis?game_id=1226157&ply=23
0130,1462065,42,missed,2kr3r/pp6/1np1Q3/q2p3p/3P1B2/4PP2/PPP5/1K1R3R b - - 0 21,d8d7,e6e5 d7h7 h1h5 b6d7 e5h8 h7h8 h5h8 d7f8 h8f8 c8d7 f8f7 d7e6,Qe5 Rdh7 Rxh5 Nd7 Qxh8+ Rxh8 [Rxh8+] Nf8 Rxf8+ Kd7 Rf7+ Ke6,12,x-ray,6,white,714,real,"Rxh8+ is a clean x-ray recapture-with-check chain, +714cp.",https://lichess.org/analysis/standard/2kr3r/pp6/1np1Q3/q2p3p/3P1B2/4PP2/PPP5/1K1R3R_b_-_-_0_21,https://flawchess.com/analysis?game_id=1462065&ply=41
0131,1206152,75,missed,6k1/p4p1p/6p1/2P5/q2PKP2/6P1/7P/8 w - - 0 38,e4e5,a4e8 e5d6 e8d8 d6c6 d8d4 c6b5 g8f8 c5c6 f8e7 c6c7 e7d7 c7c8q,Qe8+ Kd6 Qd8+ Kc6 [Qxd4] Kb5 Kf8 c6 Ke7 c7 Kd7 c8=Q+,4,skewer,4,black,996,real,Solver is winning (996cp) at the firing node on an already-high-precision motif; the geometry is genuinely present and exploitable.,https://lichess.org/analysis/standard/6k1/p4p1p/6p1/2P5/q2PKP2/6P1/7P/8_w_-_-_0_38,https://flawchess.com/analysis?game_id=1206152&ply=74
0132,853850,54,missed,2q2r2/2n1Q1k1/ppp1p1pp/4P3/2P1N3/6P1/PP3P1P/3R2K1 b - - 0 27,f8f7,e7f7 g7f7 e4d6 f7g8 d6c8 c7e8 c8e7 g8f8 e7c6 h6h5 c6b8 e8g7,[Qxf7+] Kxf7 Nd6+ Kg8 Nxc8 Ne8 Ne7+ Kf8 Nxc6 h5 Nb8 Ng7,10,attraction,0,white,765,real,Solver is winning (765cp) at the firing node on an already-high-precision motif; the geometry is genuinely present and exploitable.,https://lichess.org/analysis/standard/2q2r2/2n1Q1k1/ppp1p1pp/4P3/2P1N3/6P1/PP3P1P/3R2K1_b_-_-_0_27,https://flawchess.com/analysis?game_id=853850&ply=53
0133,1689373,26,missed,r1b1qrk1/2pp1pbp/1p3np1/p3P1B1/8/P1NQ1N2/1PP2PPP/R3R1K1 b - - 0 13,c8a6,e5f6 a6d3 f6g7 d3c4 g7f8q e8f8 c3e4 c4e6 f3d4 f8c8 g5h6 g8h8,exf6 Bxd3 [fxg7] Bc4 gxf8=Q+ Qxf8 Ne4 Be6 Nd4 Qc8 Bh6 Kh8,17,sacrifice,2,white,453,real,Material given up buys a passed pawn that promotes with check (gxf8=Q+); the position is +453cp for the mover.,https://lichess.org/analysis/standard/r1b1qrk1/2pp1pbp/1p3np1/p3P1B1/8/P1NQ1N2/1PP2PPP/R3R1K1_b_-_-_0_13,https://flawchess.com/analysis?game_id=1689373&ply=25
0134,2073265,48,missed,1Q5r/p3k1pp/8/3qP3/7B/3B3b/P4P1P/1n2KR2 b - - 4 24,e7e6,b8b1 d5e5 e1d1 h3f1 b1b3 e5d5 b3d5 e6d5 d3f1 d5e4 d1d2 e4f3,Qxb1 Qxe5+ Kd1 Bxf1 [Qb3+] Qd5 Qxd5+ Kxd5 Bxf1 Ke4 Kd2 Kf3,17,sacrifice,4,white,197,wrong,"No sacrifice occurs in this line: White never offers material; Black simply captures a knight (Qxb1) and then a rook (Bxf1) in sequence. The stored rationale describing a trade-sequence material/initiative edge does not describe a sacrifice at all (221-D13-SPOTCHECK.md).",https://lichess.org/analysis/standard/1Q5r/p3k1pp/8/3qP3/7B/3B3b/P4P1P/1n2KR2_b_-_-_4_24,https://flawchess.com/analysis?game_id=2073265&ply=47
0135,1555368,49,missed,1r3rk1/2p3p1/p2qp2p/5p2/1pPPP3/3Q1PP1/n1B4P/4R1RK w - - 0 25,e4f5,b4b3 c2b3 d6a3 e1b1 a2b4 d3d1 b4a2 c4c5 g8h8 f5e6 a2c3 d1c2,b3 Bxb3 [Qa3] Rb1 Nb4 Qd1 Na2 c5 Kh8 fxe6 Nc3 Qc2,15,clearance,2,black,-110,incidental,Solver mildly losing (-110cp) at the firing node.,https://lichess.org/analysis/standard/1r3rk1/2p3p1/p2qp2p/5p2/1pPPP3/3Q1PP1/n1B4P/4R1RK_w_-_-_0_25,https://flawchess.com/analysis?game_id=1555368&ply=48
0136,478939,34,missed,2r1r1k1/pp3pb1/3B2p1/5q1p/3P1R2/7P/PP3PP1/RN1Q2K1 b - - 1 17,f5d5,d6b4 g6g5 d1h5 d5e6 h5g5 e6g6 g5g6 c8c1 g1h2 f7g6 a2a4 b7b6,Bb4 g5 [Qxh5] Qe6 Qxg5 Qg6 Qxg6 Rc1+ Kh2 fxg6 a4 b6,13,interference,2,white,382,real,Solver is winning (382cp) at the firing node on an already-high-precision motif; the geometry is genuinely present and exploitable.,https://lichess.org/analysis/standard/2r1r1k1/pp3pb1/3B2p1/5q1p/3P1R2/7P/PP3PP1/RN1Q2K1_b_-_-_1_17,https://flawchess.com/analysis?game_id=478939&ply=33
0137,2245309,38,missed,3qr1k1/pb3pbp/1p4p1/2rn4/4p3/1Q2P2P/PP1N1PPB/R3NRK1 b - - 1 19,d8c8,h2d6 c5c6 b3d5 e8d8 d2e4 c6c4 d5g5 c4e4 a1c1 c8a8 f2f3 h7h6,Bd6 Rc6 [Qxd5] Rd8 Nxe4 Rc4 Qg5 Rxe4 Rc1 Qa8 f3 h6,14,self-interference,2,white,-195,incidental,Solver losing (-195cp) at the firing node.,https://lichess.org/analysis/standard/3qr1k1/pb3pbp/1p4p1/2rn4/4p3/1Q2P2P/PP1N1PPB/R3NRK1_b_-_-_1_19,https://flawchess.com/analysis?game_id=2245309&ply=37
0138,2419958,70,missed,2r5/1p2k1pp/p1bR1p2/4pP2/2P5/1P6/P5PP/3R3K b - - 2 35,g7g6,d6e6 e7f7 d1d6 g6f5 e6f6 f7e7 d6e6 e7d7 e6e5 c6e4 h1g1 c8g8,Re6+ Kf7 [Rdd6] gxf5 Rxf6+ Ke7 Rde6+ Kd7 Rxe5 Be4 Kg1 Rg8,15,clearance,2,white,438,real,"The doubled rook (Rdd6) directly enables Rxf6+/Rde6+/Rxe5, a winning sequence of captures with checks at +438cp.",https://lichess.org/analysis/standard/2r5/1p2k1pp/p1bR1p2/4pP2/2P5/1P6/P5PP/3R3K_b_-_-_2_35,https://flawchess.com/analysis?game_id=2419958&ply=69
0139,2151170,30,missed,r2q1rk1/pb2npbp/1p2p1p1/3p4/2P4B/P1N1P3/1P2BPPP/1R1Q1RK1 b - - 0 15,d5c4,d1d8 f8d8 h4e7 d8d2 f1e1 a7a5 g1f1 b6b5 e1d1 d2d1 b1d1 b7c6,Qxd8 Rfxd8 [Bxe7] Rd2 Rfe1 a5 Kf1 b5 Red1 Rxd1+ Rxd1 Bc6,16,capturing-defender,2,white,363,real,Solver is winning (363cp) at the firing node on an already-high-precision motif; the geometry is genuinely present and exploitable.,https://lichess.org/analysis/standard/r2q1rk1/pb2npbp/1p2p1p1/3p4/2P4B/P1N1P3/1P2BPPP/1R1Q1RK1_b_-_-_0_15,https://flawchess.com/analysis?game_id=2151170&ply=29
0140,2291667,42,missed,3k3r/pbp1bpqp/1p1p2p1/1P1Pp3/P1P1Q3/2N2N1P/5PP1/R3R1K1 b - - 0 21,a7a5,b5a6 b7a8 a4a5 f7f5 e4b1 b6a5 c4c5 d6c5 b1b8 d8d7 f3e5 g7e5,[bxa6] Ba8 a5 f5 Qb1 bxa5 c5 dxc5 Qb8+ Kd7 Nxe5+ Qxe5,27,en-passant,0,white,580,real,Solver is winning (580cp) at the firing node on an already-high-precision motif; the geometry is genuinely present and exploitable.,https://lichess.org/analysis/standard/3k3r/pbp1bpqp/1p1p2p1/1P1Pp3/P1P1Q3/2N2N1P/5PP1/R3R1K1_b_-_-_0_21,https://flawchess.com/analysis?game_id=2291667&ply=41
0141,1507261,36,missed,3r1knr/1p1Nbppp/p7/2p5/Q3b3/2q1B2P/P3BPP1/R4RK1 b - - 3 18,f8e8,d7f6 e8f8 a4e8 d8e8 f6d7,Nf6+ Kf8 Qe8+ Rxe8 [Nd7#],18,smothered-mate,4,white,M1,real,"Forced mate (M1) for the solver at the firing node — a clearly winning, genuine tactic.",https://lichess.org/analysis/standard/3r1knr/1p1Nbppp/p7/2p5/Q3b3/2q1B2P/P3BPP1/R4RK1_b_-_-_3_18,https://flawchess.com/analysis?game_id=1507261&ply=35
0142,853634,30,missed,r4rk1/pb2pp1p/1qp3p1/6QP/4p1n1/2N5/PPP2PP1/2KR1B1R b - - 2 15,g4f2,h5g6 c6c5 g6f7 g8h8 h1h6 f8f7 h6b6 a7b6 d1d7 f2g4 f1c4 f7g7,hxg6 c5 [gxf7+] Kh8 Rh6 Rxf7 Rxb6 axb6 Rd7 Ng4 Bc4 Rg7,5,double-check,2,white,513,real,Solver is winning (513cp) at the firing node on an already-high-precision motif; the geometry is genuinely present and exploitable.,https://lichess.org/analysis/standard/r4rk1/pb2pp1p/1qp3p1/6QP/4p1n1/2N5/PPP2PP1/2KR1B1R_b_-_-_2_15,https://flawchess.com/analysis?game_id=853634&ply=29
0143,2345955,58,missed,6k1/5ppp/1P2p1b1/8/6P1/P6P/B2r1P2/2R1RK2 b - - 0 29,d2a2,c1c8,[Rc8#],7,back-rank-mate,0,white,M1,real,"Forced mate (M1) for the solver at the firing node — a clearly winning, genuine tactic.",https://lichess.org/analysis/standard/6k1/5ppp/1P2p1b1/8/6P1/P6P/B2r1P2/2R1RK2_b_-_-_0_29,https://flawchess.com/analysis?game_id=2345955&ply=57
0144,1210846,46,missed,r7/1R3Pkp/p5p1/3Bp3/5P2/8/P5PP/R5K1 b - - 0 23,e5f4,f7f8q g7f8 b7f7 f8g8 f7a7 g8f8 d5a8 f4f3 a1b1 f3f2 g1f2 a6a5,[f8=Q+] Kxf8 Rf7+ Kg8 Ra7+ Kf8 Bxa8 f3 Rb1 f2+ Kxf2 a5,5,double-check,0,white,M7,real,"Forced mate (M7) for the solver at the firing node — a clearly winning, genuine tactic.",https://lichess.org/analysis/standard/r7/1R3Pkp/p5p1/3Bp3/5P2/8/P5PP/R5K1_b_-_-_0_23,https://flawchess.com/analysis?game_id=1210846&ply=45
0145,761208,18,missed,rn1qk1nr/1bpp1pb1/pp2p2p/4P1p1/2PP4/2NBBN2/PP3PPP/R2QK2R b KQkq - 1 9,g5g4,f3d2 h6h5 e1g1 b8c6 d2e4 f7f5 e5f6 g8f6 e4g5 e8g8 c3e2 b6b5,Nd2 h5 O-O Nc6 Nde4 f5 [exf6] Nxf6 Ng5 O-O Ne2 b5,27,en-passant,6,white,none,real,The en-passant capture nets a clean pawn with no complications in the follow-up.,https://lichess.org/analysis/standard/rn1qk1nr/1bpp1pb1/pp2p2p/4P1p1/2PP4/2NBBN2/PP3PPP/R2QK2R_b_KQkq_-_1_9,https://flawchess.com/analysis?game_id=761208&ply=17
0146,770806,50,missed,k1r2r2/pp6/3Q4/3NP1Pp/2q4P/5P2/PPPR4/2K4R b - - 4 25,c4a2,d5c7 a8b8 c7a6 b8a8 d6b8 c8b8 a6c7,Nc7+ Kb8 Na6+ Ka8 Qb8+ Rxb8 [Nc7#],18,smothered-mate,6,white,M1,real,"Forced mate (M1) for the solver at the firing node — a clearly winning, genuine tactic.",https://lichess.org/analysis/standard/k1r2r2/pp6/3Q4/3NP1Pp/2q4P/5P2/PPPR4/2K4R_b_-_-_4_25,https://flawchess.com/analysis?game_id=770806&ply=49
0147,1431677,59,missed,8/p6R/2p1kp2/1p2p3/1Pn3r1/1K6/P1P5/8 w - - 0 30,h7a7,g4g3 c2c3 g3g2 a7e7 e6e7 a2a3 g2b2,Rg3+ c3 Rg2 Re7+ Kxe7 a3 [Rb2#],20,hook-mate,6,black,M1,real,"Forced mate (M1) for the solver at the firing node — a clearly winning, genuine tactic.",https://lichess.org/analysis/standard/8/p6R/2p1kp2/1p2p3/1Pn3r1/1K6/P1P5/8_w_-_-_0_30,https://flawchess.com/analysis?game_id=1431677&ply=58
0148,2157390,82,missed,8/8/1r2p1k1/4Npp1/8/3p1PK1/6P1/2R5 b - - 1 41,g6h5,c1h1,[Rh1#],19,anastasia-mate,0,white,M1,real,"Forced mate (M1) for the solver at the firing node — a clearly winning, genuine tactic.",https://lichess.org/analysis/standard/8/8/1r2p1k1/4Npp1/8/3p1PK1/6P1/2R5_b_-_-_1_41,https://flawchess.com/analysis?game_id=2157390&ply=81
0149,1231891,84,missed,8/5p2/6kr/1p1P1Q2/2p1P3/3q2P1/5BK1/5R2 b - - 4 42,g6g7,f2d4 d3d4 f5f7 g7h8 f7f8 h8h7 f1f7 h7g6 f7g7 d4g7 f8f5,Bd4+ Qxd4 Qxf7+ Kh8 Qf8+ Kh7 Rf7+ Kg6 Rg7+ Qxg7 [Qf5#],24,dovetail-mate,10,white,M1,real,"Forced mate (M1) for the solver at the firing node — a clearly winning, genuine tactic.",https://lichess.org/analysis/standard/8/5p2/6kr/1p1P1Q2/2p1P3/3q2P1/5BK1/5R2_b_-_-_4_42,https://flawchess.com/analysis?game_id=1231891&ply=83
0150,1063900,22,missed,r1q1kb1r/1p2pppp/p1n5/3N4/3P1Bn1/1Q2P3/PP3PPP/R3KB1R b KQkq - 0 11,e7e5,d4e5 g4e5 a1c1 f8d6 f4e5 d6e5 d5b6 c8g4 b6a8 e8g8 a8b6 e5c7,dxe5 Ngxe5 Rc1 Bd6 [Bxe5] Bxe5 Nb6 Qg4 Nxa8 O-O Nb6 Bc7,11,intermezzo,4,white,none,real,"Bxe5 in-between capture is followed by Nxa8, winning a full rook.",https://lichess.org/analysis/standard/r1q1kb1r/1p2pppp/p1n5/3N4/3P1Bn1/1Q2P3/PP3PPP/R3KB1R_b_KQkq_-_0_11,https://flawchess.com/analysis?game_id=1063900&ply=21
0151,507971,38,missed,r2r2k1/p2nb1pp/1p6/3p4/8/P1B1PP1B/1P3P1P/R5RK b - - 3 19,e7f6,h3d7 f6c3 d7e6 g8f8 b2c3 d8d6 e6g4 d6c6 a1c1 c6c5 h2h3 a7a5,Bxd7 Bxc3 Be6+ Kf8 [bxc3] Rd6 Bg4 Rc6 Rac1 Rc5 h3 a5,11,intermezzo,4,white,none,real,"Be6+ is a genuine in-between check inserted before the natural recapture bxc3, netting a favorable material swing.",https://lichess.org/analysis/standard/r2r2k1/p2nb1pp/1p6/3p4/8/P1B1PP1B/1P3P1P/R5RK_b_-_-_3_19,https://flawchess.com/analysis?game_id=507971&ply=37
0152,609187,24,missed,r1b1kb1r/3n1ppp/1qn1p3/pp1pP1N1/2pP4/2P3N1/PPB2PPP/R1BQ1RK1 b kq - 3 12,f8e7,g3h5 g7g6 d1f3 c6e5 h5g7 e8d8 d4e5 d7e5 f3g3 e7f6 f1e1 f6g7,Nh5 g6 Qf3 Ncxe5 Ng7+ Kd8 [dxe5] Nxe5 Qg3 Bf6 Re1 Bxg7,11,intermezzo,6,white,377,real,Ng7+ fork followed by the dxe5 in-between recapture nets material with the position at +377cp.,https://lichess.org/analysis/standard/r1b1kb1r/3n1ppp/1qn1p3/pp1pP1N1/2pP4/2P3N1/PPB2PPP/R1BQ1RK1_b_kq_-_3_12,https://flawchess.com/analysis?game_id=609187&ply=23
0153,2209528,97,missed,8/8/4K2p/4R3/5p2/5k1r/P7/8 w - - 2 49,e6f5,h3h5 f5e6 h5e5 e6d6 f3e4 d6d7 f4f3 d7c7 f3f2 c7c8 f2f1r c8c7,Rh5+ Ke6 Rxe5+ Kd6 Ke4 Kd7 f3 Kc7 f2 Kc8 [f1=R] Kc7,29,under-promotion,10,black,M4,real,"Forced mate (M4) for the solver at the firing node — a clearly winning, genuine tactic.",https://lichess.org/analysis/standard/8/8/4K2p/4R3/5p2/5k1r/P7/8_w_-_-_2_49,https://flawchess.com/analysis?game_id=2209528&ply=96
0154,2157372,55,missed,2kq2n1/7r/pBp4r/P1P3p1/5bP1/8/1P3PK1/7R w - - 0 28,b6d8,h6h1 d8g5 h7h2 g2f3 f4g5 b2b4 g8f6 f3e2 g5h4 e2d3 h2f2 g4g5,Rxh1 Bxg5 R7h2+ Kf3 [Bxg5] b4 Nf6 Ke2 Bh4 Kd3 Rxf2 g5,11,intermezzo,4,black,M10,real,Forced mate in 10 for the mover.,https://lichess.org/analysis/standard/2kq2n1/7r/pBp4r/P1P3p1/5bP1/8/1P3PK1/7R_w_-_-_0_28,https://flawchess.com/analysis?game_id=2157372&ply=54
0155,1313840,66,missed,rn6/8/2b1R3/8/p3k3/7P/5PP1/3R2K1 b - - 5 33,e4f5,d1e1 c6g2 e6e5 f5f6 g1g2 b8d7 e5e8 a8a5 e8e6 f6g5 e6e7 d7c5,Rde1 Bxg2 R6e5+ Kf6 [Kxg2] Nd7 Re8 Ra5 R8e6+ Kg5 Re7 Nc5,11,intermezzo,4,white,none,real,Kxg2 in-between recapture is preceded by forcing checks (R6e5+) gaining tempo before regaining the material.,https://lichess.org/analysis/standard/rn6/8/2b1R3/8/p3k3/7P/5PP1/3R2K1_b_-_-_5_33,https://flawchess.com/analysis?game_id=1313840&ply=65
0156,1880106,60,missed,6rk/pp5p/2p2Q2/8/2q5/6P1/PP4BP/5RK1 b - - 3 30,g8g7,f1d1 c4c5 g1h1 c5e7 d1d8 e7d8 f6d8 g7g8 d8f6 g8g7 g2h3 h7h6,Rd1 Qc5+ Kh1 Qe7 Rd8+ Qxd8 [Qxd8+] Rg8 Qf6+ Rg7 Bh3 h6,12,x-ray,6,white,M8,real,Forced mate in 8 via the x-ray recapture Qxd8+.,https://lichess.org/analysis/standard/6rk/pp5p/2p2Q2/8/2q5/6P1/PP4BP/5RK1_b_-_-_3_30,https://flawchess.com/analysis?game_id=1880106&ply=59
0157,496088,78,missed,2r5/p4kpp/8/1p3p2/1P6/PQ4P1/2p2PK1/2Rq4 b - - 3 39,f7g6,c1d1 c2d1q b3d1 c8f8 d1d6 f8f6 d6d7 h7h6 d7b5 g6h7 b5e5 a7a6,Rxd1 cxd1=Q [Qxd1] Rf8 Qd6+ Rf6 Qd7 h6 Qxb5 Kh7 Qe5 a6,12,x-ray,2,white,523,real,"Qxd1 is a clean x-ray recapture behind the promoted queen, +523cp.",https://lichess.org/analysis/standard/2r5/p4kpp/8/1p3p2/1P6/PQ4P1/2p2PK1/2Rq4_b_-_-_3_39,https://flawchess.com/analysis?game_id=496088&ply=77
0158,2234470,110,missed,7r/8/4B3/P4R2/8/1P3K1k/8/8 b - - 1 55,h3h2,f3f2 h8h3 a5a6 h3h7 a6a7 h7h4 a7a8q h4f4 a8f3 f4f3 f5f3 h2h1,Kf2 Rh3 a6 Rh7 a7 Rh4 a8=Q Rf4+ Qf3 Rxf3+ [Rxf3] Kh1,12,x-ray,10,white,M2,real,Forced mate in 2 via the x-ray recapture Rxf3.,https://lichess.org/analysis/standard/7r/8/4B3/P4R2/8/1P3K1k/8/8_b_-_-_1_55,https://flawchess.com/analysis?game_id=2234470&ply=109
0159,875640,52,missed,r3r3/3q1pk1/1p1p2p1/p2Rn1Q1/2p2P1N/8/PP4P1/1K5R b - - 0 26,d7g4,g5h6 g7f6 d5d6 f6e7 f4e5 e8g8 h6e3 g8h8 d6d4 h8h4 d4g4 h4h1,Qh6+ Kf6 Rxd6+ Ke7 [fxe5] Rg8 Qe3 Rh8 Rd4 Rxh4 Rxg4 Rxh1+,14,self-interference,4,white,514,real,"Winning attacking sequence with multiple captures/checks, +514cp.",https://lichess.org/analysis/standard/r3r3/3q1pk1/1p1p2p1/p2Rn1Q1/2p2P1N/8/PP4P1/1K5R_b_-_-_0_26,https://flawchess.com/analysis?game_id=875640&ply=51
0160,1510004,77,missed,3r4/5pk1/8/p5pp/8/1P3PP1/P1rpR1P1/3R2K1 w - - 2 39,a2a3,c2c1 e2d2 c1d1 d2d1 d8d1 g1f2 d1a1 g3g4 a1a2 f2g3 h5g4 g3g4,Rc1 Rxd2 Rxd1+ Rxd1 [Rxd1+] Kf2 Ra1 g4 Ra2+ Kg3 hxg4 Kxg4,12,x-ray,4,black,698,real,"Rxd1+ is a clean x-ray recapture with check, +698cp.",https://lichess.org/analysis/standard/3r4/5pk1/8/p5pp/8/1P3PP1/P1rpR1P1/3R2K1_w_-_-_2_39,https://flawchess.com/analysis?game_id=1510004&ply=76
0161,2183519,104,missed,8/R6p/7k/P7/8/6K1/r5R1/8 b - - 6 52,a2a3,g3f4 a3a5 g2h2 h6g6 a7a5 h7h5 a5a6 g6g7 h2b2 h5h4 b2b7 g7f8,Kf4 Rxa5 Rh2+ Kg6 [Rxa5] h5 Ra6+ Kg7 Rb2 h4 Rb7+ Kf8,11,intermezzo,4,white,M5,real,Forced mate in 5 for the mover.,https://lichess.org/analysis/standard/8/R6p/7k/P7/8/6K1/r5R1/8_b_-_-_6_52,https://flawchess.com/analysis?game_id=2183519&ply=103
0162,1528128,60,missed,2r3k1/2prRpp1/p2p1nq1/3P1N1p/2R2Q1P/1P6/1PP2PP1/6K1 b - - 7 30,c8d8,c4c7 d7c7 e7c7 g8h7 f5e7 g6g4 f4g4 h5g4 g1f1 h7h6 c7c8 d8c8,Rxc7 Rxc7 [Rxc7] Kh7 Ne7 Qg4 Qxg4 hxg4 Kf1 Kh6 Rc8 Rxc8,12,x-ray,2,white,348,real,"Rxc7 is a clean x-ray recapture, +348cp.",https://lichess.org/analysis/standard/2r3k1/2prRpp1/p2p1nq1/3P1N1p/2R2Q1P/1P6/1PP2PP1/6K1_b_-_-_7_30,https://flawchess.com/analysis?game_id=1528128&ply=59
0163,1228706,40,missed,1rb2rk1/p1q1np1p/1p4p1/1Np5/4PP2/P3Q1PP/1P4B1/R2R2K1 b - - 4 20,c7b7,f4f5 c8f5 b5d6 b7d7 e4f5 e7f5 d6f5 d7f5 d1d5 f5f6 d5e5 b8d8,f5 Bxf5 Nd6 Qd7 [exf5] Nxf5 Nxf5 Qxf5 Rd5 Qf6 Re5 Rbd8,11,intermezzo,4,white,none,incidental,No eval available and the visible 12-ply line ends in further exchanges without a demonstrated material or positional verdict.,https://lichess.org/analysis/standard/1rb2rk1/p1q1np1p/1p4p1/1Np5/4PP2/P3Q1PP/1P4B1/R2R2K1_b_-_-_4_20,https://flawchess.com/analysis?game_id=1228706&ply=39
0164,2198562,21,missed,rn1qr1k1/pp3ppp/2pb1p2/8/3P4/4BN2/bPPQBPPP/2KR3R w - - 0 11,b2b3,d6a3,[Ba3#],23,double-bishop-mate,0,black,M1,real,"Forced mate (M1) for the solver at the firing node — a clearly winning, genuine tactic.",https://lichess.org/analysis/standard/rn1qr1k1/pp3ppp/2pb1p2/8/3P4/4BN2/bPPQBPPP/2KR3R_w_-_-_0_11,https://flawchess.com/analysis?game_id=2198562&ply=20
